pick_index	event_index	gamma_score
61566	52	0.007430648641000914
65068	52	0.0003714908231471202
72421	52	0.005515940613359685
74255	52	0.0005257327790951674
77425	52	0.002405253686630749
78841	52	0.003154973720669161
85054	52	0.004295077504237145
85849	52	0.00020913301729099938
86714	52	0.0005627759087766415
87734	52	0.010320291496185583
3906	53	0.005953489071046736
5315	53	0.0016370802132856957
6604	53	0.0005655521469781703
10162	53	0.016134181520513054
12628	53	0.00877553357209705
14984	53	0.0010845924161150809
16743	53	0.00772017005131715
20868	53	0.00012350202772454713
24838	53	0.005459569830566818
26316	53	0.0008448520562263006
27856	53	0.00047260645705859104
29380	53	0.0012772477647145898
33831	53	0.00458729197495512
35807	53	0.00968085014141237
39895	53	0.007355977393951692
41261	53	0.001006678985877096
51017	53	0.004377019758626232
53626	53	0.009108689215569597
56471	53	0.0011254164168812285
57493	53	0.00048047056252848667
65069	53	0.0165656209287228
66794	53	0.007430648641000914
72422	53	0.0003714908231471202
74256	53	0.005515940613359685
76194	53	0.0005257327790951674
79895	53	0.002405253686630749
90674	53	0.003154973720669161
5317	54	0.005953489071046736
6605	54	0.0016370802132856957
24839	54	0.0005655521469781703
26317	54	0.016134181520513054
27857	54	0.00877553357209705
31345	54	0.0010845924161150809
33832	54	0.00772017005131715
56472	54	0.00012350202772454713
65070	54	0.005459569830566818
66795	54	0.0008448520562263006
76195	54	0.00047260645705859104
77426	54	0.0012772477647145898
78843	54	0.00458729197495512
79896	54	0.00968085014141237
2587	55	0.005953489071046736
3907	55	0.0016370802132856957
5318	55	0.0005655521469781703
6606	55	0.016134181520513054
10666	55	0.00877553357209705
26318	55	0.0010845924161150809
29382	55	0.00772017005131715
32520	55	0.00012350202772454713
35809	55	0.005459569830566818
39896	55	0.0008448520562263006
41262	55	0.00047260645705859104
51018	55	0.0012772477647145898
53627	55	0.00458729197495512
57494	55	0.00968085014141237
65071	55	0.007355977393951692
66796	55	0.001006678985877096
72423	55	0.004377019758626232
74257	55	0.009108689215569597
77427	55	0.0011254164168812285
79897	55	0.00048047056252848667
81089	55	0.0165656209287228
81533	55	0.007430648641000914
85851	55	0.0003714908231471202
2589	56	0.005953489071046736
3909	56	0.0016370802132856957
5319	56	0.0005655521469781703
10163	56	0.016134181520513054
11870	56	0.00877553357209705
19767	56	0.0010845924161150809
24841	56	0.00772017005131715
26320	56	0.00012350202772454713
27859	56	0.005459569830566818
32522	56	0.0008448520562263006
33835	56	0.00047260645705859104
35810	56	0.0012772477647145898
37902	56	0.00458729197495512
38815	56	0.00968085014141237
39898	56	0.007355977393951692
41263	56	0.001006678985877096
51019	56	0.004377019758626232
53628	56	0.009108689215569597
56474	56	0.0011254164168812285
57495	56	0.00048047056252848667
61570	56	0.0165656209287228
65072	56	0.007430648641000914
72425	56	0.0003714908231471202
74259	56	0.005515940613359685
77429	56	0.0005257327790951674
78844	56	0.002405253686630749
81090	56	0.003154973720669161
82066	56	0.004295077504237145
86715	56	0.00020913301729099938
87736	56	0.0005627759087766415
89428	56	0.010320291496185583
90677	56	0.0004572351541079785
2766	57	0.1589881778606109
4096	57	0.027927161138807156
5487	57	0.0743008761545128
6797	57	0.011511342271908944
10239	57	0.010647128988473554
10996	57	0.012751390073893022
11968	57	0.07911710695757453
12769	57	0.08408906369987881
13721	57	0.04404587500729493
19962	57	0.0003885572562977707
25043	57	0.03519648865771822
26537	57	0.07773978731483179
28083	57	0.004480406042235067
29657	57	0.0008711700892674918
31497	57	0.00038036520740240663
32696	57	0.000852613257658578
34139	57	0.0005344737154194727
51391	57	0.002356686839306552
54012	57	0.14921139663966948
62020	57	0.0030952769749407094
65325	57	0.004486181656702255
67112	57	0.08757295001174506
72747	57	0.050230234682132786
74605	57	0.19424795489600466
77610	57	0.1808554242116027
79010	57	0.11983470338119706
80057	57	0.039266504298766644
81208	57	0.13357274906513356
81688	57	0.017362470271984988
82291	57	0.10111806219220731
85169	57	0.08280861156099746
85985	57	0.0017573198500918745
86874	57	0.00023809479122113952
87907	57	0.00014769996441788054
2693	58	0.0020110997991234975
4028	58	0.040878350499111496
5422	58	0.02472753231548355
6734	58	0.0018417202038146763
13678	58	0.03049093663832105
19878	58	0.0026500690718694255
24956	58	0.027769290476443442
26448	58	0.007337239946259717
27992	58	0.014021704936501716
29550	58	0.0015582342776957678
31431	58	0.01469095324134437
32638	58	0.0003676155609765155
35990	58	0.00021813110222845488
51237	58	0.0010372866209914977
53864	58	0.000116606433652672
56551	58	0.00016521434488042186
65216	58	0.0003621527410590637
66982	58	0.004229811760531079
72611	58	0.001256785302455944
74463	58	0.025716211739874702
76284	58	0.0012377566744958856
77547	58	0.0039650484755962955
78944	58	0.0023708325896126168
81157	58	0.011786070030883661
85124	58	0.000657990730247737
85934	58	0.05364176260340882
2694	59	0.0020110997991234975
5423	59	0.040878350499111496
6736	59	0.02472753231548355
15107	59	0.0018417202038146763
16900	59	0.03049093663832105
19880	59	0.0026500690718694255
21022	59	0.027769290476443442
24957	59	0.007337239946259717
26449	59	0.014021704936501716
27995	59	0.0015582342776957678
29552	59	0.01469095324134437
31433	59	0.0003676155609765155
37991	59	0.00021813110222845488
51238	59	0.0010372866209914977
53865	59	0.000116606433652672
57622	59	0.00016521434488042186
61827	59	0.0003621527410590637
66985	59	0.004229811760531079
76286	59	0.001256785302455944
77548	59	0.025716211739874702
78945	59	0.0012377566744958856
80001	59	0.0039650484755962955
81627	59	0.0023708325896126168
85125	59	0.011786070030883661
90788	59	0.000657990730247737
1524	60	0.00021171755566879957
20638	60	0.0001963981022929839
25693	60	0.0001285076893166111
28774	60	0.0003104340640771929
37039	60	0.00029583116444109755
49659	60	0.0003550609067772076
55301	60	0.014543796720238264
57066	60	0.0007960169066449889
63422	60	0.012312174169299611
66119	60	0.0037644821296098424
71378	60	9.589122330865975e-05
1527	61	0.00021171755566879957
3371	61	0.0001963981022929839
4744	61	0.0001285076893166111
6068	61	0.0003104340640771929
7501	61	0.00029583116444109755
12308	61	0.0003550609067772076
16059	61	0.014543796720238264
20639	61	0.0007960169066449889
24284	61	0.012312174169299611
25694	61	0.0037644821296098424
27210	61	9.589122330865975e-05
28775	61	0.00020005598087463554
30562	61	0.002468505890552984
33298	61	0.0030590322115828378
47241	61	0.00017598842205975796
49660	61	0.0079926049996504
52559	61	0.0006521000897056515
55302	61	0.0013590629146358
58357	61	0.009535664204289885
66121	61	0.0017517860619592714
68096	61	0.011445819496307817
71379	61	0.0019852413484319907
73381	61	0.0022330947278352948
75254	61	0.008104704362796459
78278	61	0.0014925694000480307
85539	61	0.017191169164589647
87362	61	0.009620980514029117
90160	61	0.004252644527831309
91460	61	2.079173508242535e-05
3372	62	0.00021171755566879957
4745	62	0.0001963981022929839
7502	62	0.0001285076893166111
28776	62	0.0003104340640771929
47242	62	0.00029583116444109755
55303	62	0.0003550609067772076
66123	62	0.014543796720238264
68098	62	0.0007960169066449889
71381	62	0.012312174169299611
80622	62	0.0037644821296098424
85540	62	9.589122330865975e-05
229	63	0.00021171755566879957
1530	63	0.0001963981022929839
3373	63	0.0001285076893166111
4746	63	0.0003104340640771929
6070	63	0.00029583116444109755
11260	63	0.0003550609067772076
12309	63	0.014543796720238264
13226	63	0.0007960169066449889
14128	63	0.012312174169299611
18118	63	0.0037644821296098424
20641	63	9.589122330865975e-05
22003	63	0.00020005598087463554
27211	63	0.002468505890552984
28777	63	0.0030590322115828378
30564	63	0.00017598842205975796
32029	63	0.0079926049996504
34993	63	0.0006521000897056515
37042	63	0.0013590629146358
38472	63	0.009535664204289885
52561	63	0.0017517860619592714
55305	63	0.011445819496307817
57069	63	0.0019852413484319907
60540	63	0.0022330947278352948
66124	63	0.008104704362796459
68099	63	0.0014925694000480307
69660	63	0.017191169164589647
73386	63	0.009620980514029117
75258	63	0.004252644527831309
76927	63	2.079173508242535e-05
79475	63	0.003188189231274232
82954	63	0.011997468352183311
85541	63	0.0011274016802871431
87363	63	0.007592551312773446
88423	63	0.0069375479059600505
90162	63	0.0015283514879729395
25697	64	0.00021171755566879957
27212	64	0.0001963981022929839
33300	64	0.0001285076893166111
47248	64	0.0003104340640771929
49668	64	0.00029583116444109755
52562	64	0.0003550609067772076
55306	64	0.014543796720238264
66125	64	0.0007960169066449889
68100	64	0.012312174169299611
69661	64	0.0037644821296098424
71382	64	9.589122330865975e-05
73387	64	0.00020005598087463554
75259	64	0.002468505890552984
91461	64	0.0030590322115828378
231	65	0.00021171755566879957
1532	65	0.0001963981022929839
3374	65	0.0001285076893166111
4747	65	0.0003104340640771929
9994	65	0.00029583116444109755
12310	65	0.0003550609067772076
14129	65	0.014543796720238264
20642	65	0.0007960169066449889
22004	65	0.012312174169299611
25698	65	0.0037644821296098424
28778	65	9.589122330865975e-05
33301	65	0.00020005598087463554
37044	65	0.002468505890552984
41696	65	0.0030590322115828378
45248	65	0.00017598842205975796
47249	65	0.0079926049996504
49669	65	0.0006521000897056515
52563	65	0.0013590629146358
55307	65	0.009535664204289885
57070	65	0.0017517860619592714
66126	65	0.011445819496307817
68101	65	0.0019852413484319907
73388	65	0.0022330947278352948
75260	65	0.008104704362796459
76929	65	0.0014925694000480307
78283	65	0.017191169164589647
79476	65	0.009620980514029117
80624	65	0.004252644527831309
82955	65	2.079173508242535e-05
84423	65	0.003188189231274232
87364	65	0.011997468352183311
88424	65	0.0011274016802871431
3375	66	0.00021171755566879957
4748	66	0.0001963981022929839
6072	66	0.0001285076893166111
16062	66	0.0003104340640771929
20643	66	0.00029583116444109755
22005	66	0.0003550609067772076
39480	66	0.014543796720238264
41697	66	0.0007960169066449889
52564	66	0.012312174169299611
58362	66	0.0037644821296098424
71384	66	9.589122330865975e-05
84424	66	0.00020005598087463554
88425	66	0.002468505890552984
232	67	0.00021171755566879957
1533	67	0.0001963981022929839
4749	67	0.0001285076893166111
6073	67	0.0003104340640771929
7506	67	0.00029583116444109755
12311	67	0.0003550609067772076
16063	67	0.014543796720238264
18119	67	0.0007960169066449889
20644	67	0.012312174169299611
22006	67	0.0037644821296098424
22975	67	9.589122330865975e-05
24289	67	0.00020005598087463554
27214	67	0.002468505890552984
30566	67	0.0030590322115828378
32031	67	0.00017598842205975796
33302	67	0.0079926049996504
34995	67	0.0006521000897056515
38473	67	0.0013590629146358
39481	67	0.009535664204289885
40308	67	0.0017517860619592714
47251	67	0.011445819496307817
49670	67	0.0019852413484319907
55310	67	0.0022330947278352948
58363	67	0.008104704362796459
60544	67	0.0014925694000480307
63429	67	0.017191169164589647
68102	67	0.009620980514029117
71386	67	0.004252644527831309
79477	67	2.079173508242535e-05
84425	67	0.003188189231274232
86404	67	0.011997468352183311
2696	68	0.0011715448082694738
27996	68	0.011106773085195771
29553	68	0.004291665685120471
57624	68	0.015922173088902328
65219	68	0.0022536998154144765
66990	68	0.0011717917623699945
72613	68	0.0034080699749632834
74466	68	0.0031295057594375193
78946	68	0.008700126924284665
2697	69	0.0011715448082694738
4032	69	0.011106773085195771
13679	69	0.004291665685120471
15111	69	0.015922173088902328
16907	69	0.0022536998154144765
19882	69	0.0011717917623699945
24961	69	0.0034080699749632834
26452	69	0.0031295057594375193
44896	69	0.008700126924284665
78949	69	0.0010011485630368818
2698	70	0.0011715448082694738
4033	70	0.011106773085195771
5425	70	0.004291665685120471
6738	70	0.015922173088902328
21029	70	0.0022536998154144765
22363	70	0.0011717917623699945
23710	70	0.0034080699749632834
24962	70	0.0031295057594375193
27999	70	0.008700126924284665
29555	70	0.0010011485630368818
31435	70	0.03214482922707207
32640	70	0.0010499698154331307
35999	70	0.018937066648644273
37995	70	0.001375526477506658
53874	70	0.00579639227205194
56553	70	0.004072040012412821
61838	70	0.002944728239606556
65220	70	0.000993335713789876
66992	70	0.0008286649416772906
72617	70	0.0013695889861284902
74469	70	0.0018433492958336549
76289	70	0.004004994637395073
78950	70	0.0002731028086479841
81160	70	0.0014050951229097346
81632	70	0.0011392566051216606
85938	70	0.0007225728281330996
4034	71	0.0011715448082694738
9160	71	0.011106773085195771
9763	71	0.004291665685120471
12708	71	0.015922173088902328
15112	71	0.0022536998154144765
16908	71	0.0011717917623699945
19883	71	0.0034080699749632834
21030	71	0.0031295057594375193
26453	71	0.008700126924284665
29556	71	0.0010011485630368818
51248	71	0.03214482922707207
53875	71	0.0010499698154331307
80005	71	0.018937066648644273
86810	71	0.001375526477506658
87836	71	0.00579639227205194
15254	72	0.0002257037065693074
25045	72	0.00165637243113341
29658	72	0.012430025021396753
51395	72	0.0010251714157689458
65327	72	0.0009510754872881378
67115	72	0.00045346080803626305
72748	72	0.0013026160442023774
74607	72	0.0023636169574630097
21136	73	0.0002257037065693074
28084	73	0.00165637243113341
51399	73	0.012430025021396753
59366	73	0.0010251714157689458
65329	73	0.0009510754872881378
76354	73	0.00045346080803626305
2768	74	0.0002257037065693074
4100	74	0.00165637243113341
13724	74	0.012430025021396753
15256	74	0.0010251714157689458
17082	74	0.0009510754872881378
56617	74	0.00045346080803626305
81209	74	0.0013026160442023774
82298	74	0.0023636169574630097
15257	75	0.0002257037065693074
17083	75	0.00165637243113341
25048	75	0.012430025021396753
26540	75	0.0010251714157689458
28085	75	0.0009510754872881378
51401	75	0.00045346080803626305
54020	75	0.0013026160442023774
59367	75	0.0023636169574630097
80060	75	0.005169439238563784
15258	76	0.0002257037065693074
25049	76	0.00165637243113341
26541	76	0.012430025021396753
51402	76	0.0010251714157689458
57710	76	0.0009510754872881378
65330	76	0.00045346080803626305
72752	76	0.0013026160442023774
74610	76	0.0023636169574630097
80061	76	0.005169439238563784
2769	77	0.0002257037065693074
4101	77	0.00165637243113341
5489	77	0.012430025021396753
6800	77	0.0010251714157689458
25050	77	0.0009510754872881378
26542	77	0.00045346080803626305
28086	77	0.0013026160442023774
29661	77	0.0023636169574630097
31500	77	0.005169439238563784
34144	77	0.0014864459967295703
65331	77	0.0003446211302982718
67117	77	0.001323565727614649
72753	77	0.004904000990115557
74611	77	0.0005139664103213309
76355	77	0.0019288467504608802
79013	77	0.000904274092526082
81691	77	0.004357089601897546
26543	78	0.0002257037065693074
28087	78	0.00165637243113341
29662	78	0.012430025021396753
36148	78	0.0010251714157689458
56618	78	0.0009510754872881378
65332	78	0.00045346080803626305
67118	78	0.0013026160442023774
72754	78	0.0023636169574630097
74612	78	0.005169439238563784
85170	78	0.0014864459967295703
10240	79	0.0002257037065693074
13726	79	0.00165637243113341
28089	79	0.012430025021396753
54025	79	0.0010251714157689458
59370	79	0.0009510754872881378
79014	79	0.00045346080803626305
87910	79	0.0013026160442023774
2959	80	0.0007842913681698445
4310	80	0.001122710814200932
5677	80	0.0009666306836852521
7020	80	0.0008564122756430184
11099	80	0.0120906886565597
12086	80	0.000663156775539767
13903	80	1.1907498839249392e-05
20164	80	0.0011569354174758347
22586	80	0.0006751630768327486
23922	80	0.009101597643870139
26793	80	0.0012711647532774218
31674	80	0.0022644399710633222
32887	80	0.0005737676700647846
38189	80	0.0006664371881227603
40179	80	0.00016513906468186386
41559	80	0.0007360973579211095
45052	80	0.00034965809766621255
46295	80	0.000620790569553305
48611	80	0.025029629796702094
51794	80	0.002069976497969457
54460	80	0.006278957421402621
59759	80	0.0012898687726796117
62483	80	0.0011937271316471165
65585	80	0.005502881138874647
73021	80	0.0016543445329655299
74883	80	0.001173550691362404
76537	80	2.4708627645954847e-05
79169	80	0.0010866244584782569
81837	80	0.0003475859590574859
